gene_id gene_desc
ENSG00000143801.16 PSEN2
ENSG00000163050.16 COQ8A
ENSG00000143740.14 SNAP47
ENSG00000081692.12 JMJD4
ENSG00000143816.7 WNT9A
ENSG00000143761.15 ARF1
ENSG00000162910.18 MRPL55
ENSG00000143774.16 GUK1
ENSG00000154358.20 OBSCN
ENSG00000168159.11 RNF187
ENSG00000116574.5 RHOU
ENSG00000168118.11 RAB4A
ENSG00000143632.14 ACTA1
ENSG00000069248.11 NUP133
ENSG00000135776.4 ABCB10
ENSG00000135801.9 TAF5L
ENSG00000135763.9 URB2
ENSG00000143641.9 GALNT2
ENSG00000135775.13 COG2
ENSG00000135744.7 AGT
ENSG00000119280.16 C1orf198
ENSG00000143643.12 TTC13
ENSG00000173409.13 ARV1
ENSG00000116906.11 GNPAT
ENSG00000116903.7 EXOC8
ENSG00000135766.8 EGLN1
ENSG00000233461.5 RP11-295G20.2
ENSG00000116918.13 TSNAX
ENSG00000116991.10 SIPA1L2
ENSG00000231663.1 RP5-827C21.4
ENSG00000168275.14 COA6
ENSG00000059588.9 TARBP1
ENSG00000168264.10 IRF2BP2
ENSG00000173726.10 TOMM20
ENSG00000054267.21 ARID4B
ENSG00000152904.11 GGPS1
ENSG00000116957.12 TBCE
ENSG00000162885.12 B3GALNT2
ENSG00000116962.14 NID1
ENSG00000116977.18 LGALS8
ENSG00000119285.10 HEATR1
ENSG00000077522.12 ACTN2
ENSG00000116984.12 MTR
ENSG00000180875.4 GREM2
ENSG00000091483.6 FH
ENSG00000197769.5 MAP1LC3C
ENSG00000179456.10 ZBTB18
ENSG00000035687.9 ADSS
ENSG00000121644.18 DESI2
ENSG00000153187.18 HNRNPU
ENSG00000162851.7 TFB2M
ENSG00000162852.13 CNST
ENSG00000143653.9 SCCPDH
ENSG00000153207.14 AHCTF1
ENSG00000162714.12 ZNF496
ENSG00000175137.10 SH3BP5L
ENSG00000171161.12 ZNF672
ENSG00000171163.15 ZNF692
ENSG00000143727.15 ACP1
ENSG00000151353.14 TMEM18
ENSG00000130508.10 PXDN
ENSG00000171853.15 TRAPPC12
ENSG00000182551.13 ADI1
ENSG00000171865.9 RNASEH1
ENSG00000171863.12 RPS7
ENSG00000115738.9 ID2
ENSG00000134313.15 KIDINS220
ENSG00000119185.12 ITGB1BP1
ENSG00000119203.13 CPSF3
ENSG00000134330.18 IAH1
ENSG00000151694.12 ADAM17
ENSG00000134308.13 YWHAQ
ENSG00000172059.10 KLF11
ENSG00000115756.12 HPCAL1
ENSG00000115758.12 ODC1
ENSG00000115761.15 NOL10
ENSG00000143870.12 PDIA6
ENSG00000271952.1 LINC01954
ENSG00000162976.12 PQLC3
ENSG00000134318.13 ROCK2
ENSG00000169016.16 E2F6
ENSG00000134324.11 LPIN1
ENSG00000071575.11 TRIB2
ENSG00000151779.12 NBAS
ENSG00000079785.14 DDX1
ENSG00000197872.11 FAM49A
ENSG00000163029.15 SMC6
ENSG00000170745.11 KCNS3
ENSG00000240857.1 RDH14
ENSG00000183891.5 TTC32
ENSG00000068697.6 LAPTM4A
ENSG00000055917.15 PUM2
ENSG00000143878.9 RHOB
ENSG00000119771.14 KLHL29
ENSG00000224361.1 AC011239.1
ENSG00000173960.13 UBXN2A
ENSG00000115128.6 SF3B6
ENSG00000198399.14 ITSN2
ENSG00000084676.15 NCOA1
ENSG00000184924.5 PTRHD1
ENSG00000138031.14 ADCY3
ENSG00000119772.16 DNMT3A
ENSG00000084733.10 RAB10
ENSG00000084754.10 HADHA
ENSG00000138029.13 HADHB
ENSG00000138018.17 SELENOI
ENSG00000213699.8 SLC35F6
ENSG00000084764.10 MAPRE3
ENSG00000119777.18 TMEM214
ENSG00000228474.5 OST4
ENSG00000138080.13 EMILIN1
ENSG00000138073.13 PREB
ENSG00000138074.14 SLC5A6
ENSG00000138085.16 ATRAID
ENSG00000138100.13 TRIM54
ENSG00000163794.6 UCN
ENSG00000115204.14 MPV17
ENSG00000115207.13 GTF3C2
ENSG00000115211.15 EIF2B4
ENSG00000115234.10 SNX17
ENSG00000163795.13 ZNF513
ENSG00000115241.10 PPM1G
ENSG00000115216.13 NRBP1
ENSG00000138002.14 IFT172
ENSG00000115226.9 FNDC4
ENSG00000243943.9 ZNF512
ENSG00000198522.13 GPN1
ENSG00000119760.15 SUPT7L
ENSG00000163798.13 SLC4A1AP
ENSG00000243147.7 MRPL33
ENSG00000158019.20 BRE
ENSG00000075426.11 FOSL2
ENSG00000270640.1 RP11-373D23.2
ENSG00000270210.1 RP11-373D23.3
ENSG00000213639.9 PPP1CB
ENSG00000171103.10 TRMT61B
ENSG00000163811.11 WDR43
ENSG00000189350.12 TOGARAM2
ENSG00000115295.19 CLIP4
ENSG00000119801.12 YPEL5
ENSG00000213626.11 LBH
ENSG00000162961.13 DPY30
ENSG00000021574.11 SPAST
ENSG00000152683.14 SLC30A6
ENSG00000119820.10 YIPF4
ENSG00000115760.13 BIRC6
ENSG00000018699.11 TTC27
ENSG00000049323.15 LTBP1
ENSG00000152689.17 RASGRP3
ENSG00000119812.18 FAM98A
ENSG00000260025.1 RP11-490M8.1
ENSG00000150938.9 CRIM1
ENSG00000171055.14 FEZ2
ENSG00000205221.12 VIT
ENSG00000115808.11 STRN
ENSG00000218739.9 CEBPZOS
ENSG00000115816.14 CEBPZ
ENSG00000003509.15 NDUFAF7
ENSG00000115825.9 PRKD3
ENSG00000163171.7 CDC42EP3
ENSG00000138061.11 CYP1B1
ENSG00000119787.13 ATL2
ENSG00000213553.4 RPLP0P6
ENSG00000143891.16 GALM
ENSG00000115875.18 SRSF7
ENSG00000188010.12 MORN2
ENSG00000115904.12 SOS1
ENSG00000011566.14 MAP4K3
ENSG00000138050.14 THUMPD2
ENSG00000162878.12 PKDCC
ENSG00000115944.14 COX7A2L
ENSG00000152518.7 ZFP36L2
ENSG00000138095.18 LRPPRC
ENSG00000138032.20 PPM1B
ENSG00000138078.15 PREPL
ENSG00000170577.7 SIX2
ENSG00000116016.13 EPAS1
ENSG00000119729.11 RHOQ
ENSG00000119878.5 CRIPT
ENSG00000171150.7 SOCS5
ENSG00000180398.11 MCFD2
ENSG00000143933.16 CALM2
ENSG00000138081.20 FBXO11
ENSG00000068912.13 ERLEC1
ENSG00000068878.14 PSME4
ENSG00000170634.12 ACYP2
ENSG00000115306.15 SPTBN1
ENSG00000238018.2 AC093110.3
ENSG00000115310.17 RTN4
ENSG00000143947.13 RPS27A
ENSG00000085760.14 MTIF2
ENSG00000163001.11 CFAP36
ENSG00000275052.4 PPP4R3B
ENSG00000138035.14 PNPT1
ENSG00000115380.19 EFEMP1
ENSG00000162928.8 PEX13
ENSG00000237651.6 C2orf74
ENSG00000173209.22 AHSA2
ENSG00000115464.14 USP34
ENSG00000082898.16 XPO1
ENSG00000115484.14 CCT4
ENSG00000173163.10 COMMD1
ENSG00000014641.17 MDH1
ENSG00000169764.15 UGP2
ENSG00000143952.19 VPS54
ENSG00000197329.11 PELI1
ENSG00000119862.12 LGALSL
ENSG00000119844.15 AFTPH
ENSG00000179833.4 SERTAD2
ENSG00000115902.10 SLC1A4
ENSG00000011523.13 CEP68
ENSG00000138069.16 RAB1A
ENSG00000138071.13 ACTR2
ENSG00000197223.11 C1D
ENSG00000115946.7 PNO1
ENSG00000221823.10 PPP3R1
ENSG00000169604.19 ANTXR1
ENSG00000198380.12 GFPT1
ENSG00000169599.12 NFU1
ENSG00000196975.15 ANXA4
ENSG00000124380.10 SNRNP27
ENSG00000059728.10 MXD1
ENSG00000169564.6 PCBP1
ENSG00000116001.15 TIA1
ENSG00000116005.11 PCYOX1
ENSG00000143977.13 SNRPG
ENSG00000035141.7 FAM136A
ENSG00000144043.11 TEX261
ENSG00000124357.12 NAGK
ENSG00000124370.10 MCEE
ENSG00000124383.8 MPHOSPH10
ENSG00000124374.8 PAIP2B
ENSG00000075292.18 ZNF638
ENSG00000135636.13 DYSF
ENSG00000003137.8 CYP26B1
ENSG00000116096.5 SPR
ENSG00000135631.16 RAB11FIP5
ENSG00000135632.11 SMYD5
ENSG00000135617.3 PRADC1
ENSG00000135624.15 CCT7
ENSG00000144034.14 TPRKB
ENSG00000124356.15 STAMBP
ENSG00000163017.13 ACTG2
ENSG00000114956.19 DGUOK
ENSG00000163170.11 BOLA3
ENSG00000114978.17 MOB1A
ENSG00000065911.11 MTHFD2
ENSG00000204843.12 DCTN1
ENSG00000115274.14 INO80B
ENSG00000239779.6 WBP1
ENSG00000115275.11 MOGS
ENSG00000115282.19 TTC31
ENSG00000115289.13 PCGF1
ENSG00000115307.16 AUP1
ENSG00000115317.11 HTRA2
ENSG00000159399.9 HK2
ENSG00000115350.11 POLE4
ENSG00000115364.13 MRPL19
ENSG00000005436.13 GCFC2
ENSG00000270696.1 RP11-342K6.1
ENSG00000115386.5 REG1A
ENSG00000163541.11 SUCLG1
ENSG00000034510.5 TMSB10
ENSG00000176407.17 KCMF1
ENSG00000152284.4 TCF7L1
ENSG00000152291.13 TGOLN2
ENSG00000042445.13 RETSAT
ENSG00000115459.17 ELMOD3
ENSG00000042493.15 CAPG
ENSG00000168906.12 MAT2A
ENSG00000115486.11 GGCX
ENSG00000118640.10 VAMP8
ENSG00000168899.4 VAMP5
ENSG00000168894.9 RNF181
ENSG00000168890.13 TMEM150A
ENSG00000168883.19 USP39
ENSG00000168887.10 C2orf68
ENSG00000115523.16 GNLY
ENSG00000168874.12 ATOH8
ENSG00000068654.15 POLR1A
ENSG00000132300.18 PTCD3
ENSG00000132305.20 IMMT
ENSG00000132313.14 MRPL35
ENSG00000068615.17 REEP1
ENSG00000115548.16 KDM3A
ENSG00000115561.15 CHMP3
ENSG00000239305.6 RNF103
ENSG00000153561.12 RMND5A
ENSG00000266931.1 RP11-1252D15.1
ENSG00000172086.7 KRCC1
ENSG00000115593.14 SMYD1
ENSG00000144115.16 THNSL2
ENSG00000172071.11 EIF2AK3
ENSG00000153574.8 RPIA
ENSG00000211592.8 IGKC
ENSG00000211593.2 IGKJ5
ENSG00000211594.2 IGKJ4
ENSG00000211595.2 IGKJ3
ENSG00000211596.3 IGKJ2
ENSG00000211597.2 IGKJ1
ENSG00000144029.11 MRPS5
ENSG00000144026.11 ZNF514
ENSG00000115042.9 FAHD2A
ENSG00000274286.1 ADRA2B
ENSG00000084090.13 STARD7
ENSG00000204685.6 STARD7-AS1
ENSG00000135956.8 TMEM127
ENSG00000144021.2 CIAO1
ENSG00000144028.14 SNRNP200
ENSG00000196843.15 ARID5A
ENSG00000114982.17 KANSL3
ENSG00000114988.11 LMAN2L
ENSG00000158158.11 CNNM4
ENSG00000168763.15 CNNM3
ENSG00000163126.14 ANKRD23
ENSG00000213337.8 ANKRD39
ENSG00000168758.10 SEMA4C
ENSG00000144199.11 FAHD2B
ENSG00000135940.6 COX5B
ENSG00000115073.7 ACTR1B
ENSG00000075568.16 TMEM131
ENSG00000183513.8 COA5
ENSG00000115446.11 UNC50
ENSG00000185414.19 MRPL30
ENSG00000115514.11 TXNDC9
ENSG00000158417.10 EIF5B
ENSG00000135945.9 REV1
ENSG00000115539.13 PDCL3
ENSG00000170485.16 NPAS2
ENSG00000071082.10 RPL31
ENSG00000204634.12 TBC1D8
ENSG00000158435.7 CNOT11
ENSG00000163162.8 RNF149
ENSG00000071054.16 MAP4K4
ENSG00000115594.11 IL1R1
ENSG00000170417.15 TMEM182
ENSG00000135972.8 MRPS9
ENSG00000135966.12 TGFBRAP1
ENSG00000135974.9 C2orf49
ENSG00000115641.18 FHL2
ENSG00000071051.13 NCK2
ENSG00000115652.14 UXS1
ENSG00000169756.16 LIMS1
ENSG00000153201.15 RANBP2
ENSG00000172985.10 SH3RF3
ENSG00000186522.14 SEPT10
ENSG00000144061.12 NPHP1
ENSG00000175701.10 LINC00116
ENSG00000153094.22 BCL2L11
ENSG00000114999.7 TTL
ENSG00000125630.15 POLR1B
ENSG00000237753.1 AC079922.3
ENSG00000144136.10 SLC20A1
ENSG00000136682.14 CBWD2
ENSG00000115084.13 SLC35F5
ENSG00000115091.11 ACTR3
ENSG00000088205.12 DDX18
ENSG00000125633.10 CCDC93
ENSG00000163064.6 EN1
ENSG00000115107.19 STEAP3
ENSG00000155368.16 DBI
ENSG00000115109.13 EPB41L5
ENSG00000226479.3 TMEM185B
ENSG00000144118.13 RALB
ENSG00000163083.5 INHBB
ENSG00000074054.17 CLASP1
ENSG00000155438.11 NIFK
ENSG00000211460.11 TSN
ENSG00000136732.14 GYPC
ENSG00000136717.14 BIN1
ENSG00000163161.12 ERCC3
ENSG00000169967.16 MAP3K2
ENSG00000163166.14 IWS1
ENSG00000272789.1 RP11-286H15.1
ENSG00000072163.19 LIMS2
ENSG00000136709.11 WDR33
ENSG00000144231.10 POLR2D
ENSG00000144233.9 AMMECR1L
ENSG00000136715.17 SAP130
ENSG00000136731.12 UGGT1
ENSG00000136720.6 HS6ST1
ENSG00000204460.3 LINC01854
ENSG00000136699.19 SMPD4
ENSG00000152082.13 MZT2B
ENSG00000136710.9 CCDC115
ENSG00000136718.9 IMP4
ENSG00000072135.12 PTPN18
ENSG00000152102.17 FAM168B
ENSG00000115762.16 PLEKHB2
ENSG00000173272.15 MZT2A
ENSG00000152117.17 AC093838.4
ENSG00000082258.12 CCNT2
ENSG00000115839.17 RAB3GAP1
ENSG00000048991.16 R3HDM1
ENSG00000144224.16 UBXN4
ENSG00000076003.4 MCM6
ENSG00000115866.10 DARS
ENSG00000135999.11 EPC2
ENSG00000168288.12 MMADHC
ENSG00000115963.13 RND3
ENSG00000080345.17 RIF1
ENSG00000183091.19 NEB
ENSG00000162980.16 ARL5A
ENSG00000157827.19 FMNL2
ENSG00000196504.15 PRPF40A
ENSG00000153234.13 NR4A2
ENSG00000115159.15 GPD2
ENSG00000115170.13 ACVR1
ENSG00000144283.21 PKP4
ENSG00000136536.14 MARCH7
ENSG00000115221.10 ITGB6
ENSG00000153250.19 RBMS1
ENSG00000136560.13 TANK
ENSG00000115233.11 PSMD14
ENSG00000123607.14 TTC21B
ENSG00000163092.19 XIRP2
ENSG00000163093.11 BBS5
ENSG00000239474.6 KLHL41
ENSG00000138399.17 FASTKD1
ENSG00000138398.15 PPIG
ENSG00000138385.15 SSB
ENSG00000138382.14 METTL5
ENSG00000144357.16 UBR3
ENSG00000115806.12 GORASP2
ENSG00000233762.3 AC007969.5
ENSG00000071967.11 CYBRD1
ENSG00000077380.15 DYNC1I2
ENSG00000115840.13 SLC25A12
ENSG00000128708.12 HAT1
ENSG00000091409.14 ITGA6
ENSG00000091436.16 MAP3K20
ENSG00000172845.14 SP3
ENSG00000138430.15 OLA1
ENSG00000138433.15 CIR1
ENSG00000144306.14 SCRN3
ENSG00000235655.3 H3F3AP4
ENSG00000138435.15 CHRNA1
ENSG00000115966.16 ATF2
ENSG00000154518.9 ATP5G3
ENSG00000144320.13 LNPK
ENSG00000218175.2 AC016739.2
ENSG00000128654.13 MTX2
ENSG00000170144.20 HNRNPA3
ENSG00000116044.15 NFE2L2
ENSG00000018510.13 AGPS
ENSG00000079156.16 OSBPL6
ENSG00000180228.12 PRKRA
ENSG00000155657.26 TTN
ENSG00000144331.18 ZNF385B
ENSG00000163510.13 CWC22
ENSG00000170035.15 UBE2E3
ENSG00000138434.16 SSFA2
ENSG00000162998.4 FRZB
ENSG00000061676.14 NCKAP1
ENSG00000065548.17 ZC3H15
ENSG00000138448.11 ITGAV
ENSG00000003436.15 TFPI
ENSG00000168542.14 COL3A1
ENSG00000204262.11 COL5A2
ENSG00000115368.9 WDR75
ENSG00000138449.10 SLC40A1
ENSG00000138381.9 ASNSD1
ENSG00000128699.13 ORMDL1
ENSG00000198130.15 HIBCH
ENSG00000151689.12 INPP1
ENSG00000115419.12 GLS
ENSG00000115415.18 STAT1
ENSG00000128641.18 MYO1B
ENSG00000168497.4 SDPR
ENSG00000119041.10 GTF3C3
ENSG00000115524.15 SF3B1
ENSG00000115520.8 COQ10B
ENSG00000144381.16 HSPD1
ENSG00000115541.10 HSPE1
ENSG00000115540.14 MOB4
ENSG00000115896.15 PLCL1
ENSG00000178074.5 C2orf69
ENSG00000162972.10 MAIP1
ENSG00000196141.13 SPATS2L
ENSG00000155729.12 KCTD18
ENSG00000138356.13 AOX1
ENSG00000082153.17 BZW1
ENSG00000013441.15 CLK1
ENSG00000240344.8 PPIL3
ENSG00000196290.14 NIF3L1
ENSG00000115942.8 ORC2
ENSG00000119013.8 NDUFB3
ENSG00000003402.19 CFLAR
ENSG00000115993.12 TRAK2
ENSG00000082146.12 STRADB
ENSG00000155755.18 TMEM237
ENSG00000003393.14 ALS2
ENSG00000155760.2 FZD7
ENSG00000116030.16 SUMO1
ENSG00000055044.10 NOP58
ENSG00000204217.13 BMPR2
ENSG00000204196.5 RPL12P16
ENSG00000023228.13 NDUFS1
ENSG00000114942.13 EEF1B2
ENSG00000118246.13 FASTKD2
ENSG00000138413.13 IDH1
ENSG00000197713.14 RPE
ENSG00000144445.16 KANSL1L
ENSG00000115361.7 ACADL
ENSG00000168530.15 MYL1
ENSG00000234281.5 LANCL1-AS1
ENSG00000115365.11 LANCL1
ENSG00000230076.1 RPL10P6
ENSG00000138363.14 ATIC
ENSG00000115414.18 FN1
ENSG00000079246.15 XRCC5
ENSG00000260804.3 LINC01963
ENSG00000138375.12 SMARCAL1
ENSG00000197756.9 RPL37A
ENSG00000115457.9 IGFBP2
ENSG00000115461.4 IGFBP5
ENSG00000079308.16 TNS1
ENSG00000163466.15 ARPC2
ENSG00000127837.9 AAMP
ENSG00000127838.13 PNKD
ENSG00000135926.14 TMBIM1
ENSG00000144579.7 CTDSP1
ENSG00000144580.13 CNOT9
ENSG00000115556.13 PLCD4
ENSG00000273466.1 RP11-548H3.1
ENSG00000115568.15 ZNF142
ENSG00000074582.12 BCS1L
ENSG00000163481.7 RNF25
ENSG00000135929.8 CYP27A1
ENSG00000115592.11 PRKAG3
ENSG00000187736.12 NHEJ1
ENSG00000115649.15 CNPPD1
ENSG00000144567.10 FAM134A
ENSG00000158552.12 ZFAND2B
ENSG00000115657.12 ABCB6
ENSG00000198925.10 ATG9A
ENSG00000163516.13 ANKZF1
ENSG00000115661.13 STK16
ENSG00000127824.13 TUBA4A
ENSG00000135924.15 DNAJB2
ENSG00000123992.18 DNPEP
ENSG00000175084.11 DES
ENSG00000234638.1 AC053503.6
ENSG00000280323.1 AC053503.12
ENSG00000072195.14 SPEG
ENSG00000144591.18 GMPPA
ENSG00000123989.13 CHPF
ENSG00000124006.14 OBSL1
ENSG00000116120.9 FARSB
ENSG00000123983.13 ACSL3
ENSG00000085449.14 WDFY1
ENSG00000135900.3 MRPL44
ENSG00000036257.12 CUL3
ENSG00000169047.5 IRS1
ENSG00000081052.11 COL4A4
ENSG00000169031.18 COL4A3
ENSG00000168958.19 MFF
ENSG00000173744.17 AGFG1
ENSG00000153823.18 PID1
ENSG00000153827.13 TRIP12
ENSG00000067066.16 SP100
ENSG00000135932.10 CAB39
ENSG00000135916.15 ITM2C
ENSG00000173692.12 PSMD1
ENSG00000115053.15 NCL
ENSG00000187514.16 PTMA
ENSG00000144524.17 COPS7B
ENSG00000135902.9 CHRND
ENSG00000196811.11 CHRNG
ENSG00000135930.13 EIF4E2
ENSG00000115468.11 EFHD1
ENSG00000204120.14 GIGYF2
ENSG00000085978.21 ATG16L1
ENSG00000077044.10 DGKD
ENSG00000085982.13 USP40
ENSG00000130147.15 SH3BP4
ENSG00000144476.5 ACKR3
ENSG00000198612.10 COPS8
ENSG00000163359.15 COL6A3
ENSG00000124831.18 LRRFIP1
ENSG00000132329.10 RAMP1
ENSG00000184182.18 UBE2F
ENSG00000168427.8 KLHL30
ENSG00000279484.1 KLHL30-AS1
ENSG00000178752.15 ERFE
ENSG00000132323.8 ILKAP
ENSG00000144485.10 HES6
ENSG00000132326.11 PER2
ENSG00000204104.11 TRAF3IP1
ENSG00000065802.11 ASB1
ENSG00000068024.16 HDAC4
ENSG00000130414.11 NDUFA10
ENSG00000172428.10 COPS9
ENSG00000063660.8 GPC1
ENSG00000188542.9 DUSP28
ENSG00000142327.12 RNPEPL1
ENSG00000162804.13 SNED1
ENSG00000122085.16 MTERF4
ENSG00000115685.14 PPP1R7
ENSG00000115677.16 HDLBP
ENSG00000168385.17 SEPT2
ENSG00000115694.14 STK25
ENSG00000176946.11 THAP4
ENSG00000168397.16 ATG4B
ENSG00000168395.15 ING5
ENSG00000180902.17 D2HGDH
ENSG00000204099.11 NEU4
ENSG00000216921.7 AC131097.4
ENSG00000113851.14 CRBN
ENSG00000271870.1 RP11-97C16.1
ENSG00000175928.5 LRRN1
ENSG00000170364.12 SETMAR
ENSG00000134107.4 BHLHE40
ENSG00000134108.12 ARL8B
ENSG00000134109.10 EDEM1
ENSG00000071282.11 LMCD1
ENSG00000182533.6 CAV3
ENSG00000134077.15 THUMPD3
ENSG00000168137.15 SETD5
ENSG00000163719.19 MTMR14
ENSG00000156983.15 BRPF1
ENSG00000134072.10 CAMK1
ENSG00000171148.13 TADA3
ENSG00000241553.12 ARPC4
ENSG00000214021.15 TTLL3
ENSG00000156990.14 RPUSD3
ENSG00000187288.10 CIDEC
ENSG00000171135.13 JAGN1
ENSG00000163702.18 IL17RC
ENSG00000163703.17 CRELD1
ENSG00000230082.1 PRRT3-AS1
ENSG00000125037.12 EMC3
ENSG00000254999.3 BRK1
ENSG00000134086.7 VHL
ENSG00000134070.4 IRAK2
ENSG00000157014.10 TATDN2
ENSG00000157020.17 SEC13
ENSG00000157087.17 ATP2B2
ENSG00000157150.4 TIMP4
ENSG00000075975.15 MKRN2
ENSG00000132155.11 RAF1
ENSG00000144712.11 CAND2
ENSG00000144713.12 RPL32
ENSG00000144711.13 IQSEC1
ENSG00000163517.14 HDAC11
ENSG00000163520.13 FBLN2
ENSG00000163528.12 CHCHD4
ENSG00000170876.7 TMEM43
ENSG00000154767.14 XPC
ENSG00000170860.3 LSM3
ENSG00000131389.16 SLC6A6
ENSG00000144596.12 GRIP2
ENSG00000154781.15 CCDC174
ENSG00000225733.5 FGD5-AS1
ENSG00000177463.15 NR2C2
ENSG00000131368.7 MRPS25
ENSG00000131381.12 RBSN
ENSG00000131375.9 CAPN7
ENSG00000224660.1 SH3BP5-AS1
ENSG00000131370.15 SH3BP5
ENSG00000206561.12 COLQ
ENSG00000131373.14 HACL1
ENSG00000206560.11 ANKRD28
ENSG00000131386.17 GALNT15
ENSG00000154813.9 DPH3
ENSG00000131378.13 RFTN1
ENSG00000154822.17 PLCL2
ENSG00000182568.16 SATB1
ENSG00000144566.10 RAB5A
ENSG00000114166.7 KAT2B
ENSG00000182247.9 UBE2E2
ENSG00000170142.11 UBE2E1
ENSG00000197885.10 NKIRAS1
ENSG00000174748.18 RPL15
ENSG00000174738.12 NR1D2
ENSG00000151090.17 THRB
ENSG00000077097.15 TOP2B
ENSG00000151092.16 NGLY1
ENSG00000151093.7 OXSM
ENSG00000163512.13 AZI2
ENSG00000163513.17 TGFBR2
ENSG00000163527.9 STT3B
ENSG00000152642.10 GPD1L
ENSG00000144635.8 DYNC1LI1
ENSG00000182973.18 CNOT10
ENSG00000170275.14 CRTAP
ENSG00000153560.11 UBP1
ENSG00000163539.16 CLASP2
ENSG00000170248.13 PDCD6IP
ENSG00000172995.16 ARPP21
ENSG00000178567.7 EPM2AIP1
ENSG00000076242.14 MLH1
ENSG00000093167.17 LRRFIP2
ENSG00000144674.16 GOLGA4
ENSG00000144677.14 CTDSPL
ENSG00000060971.17 ACAA1
ENSG00000172939.8 OXSR1
ENSG00000229589.1 ACVR2B-AS1
ENSG00000114742.13 WDR48
ENSG00000114745.13 GORASP1
ENSG00000144655.14 CSRNP1
ENSG00000168334.8 XIRP1
ENSG00000144659.10 SLC25A38
ENSG00000168028.13 RPSA
ENSG00000114784.3 EIF1B
ENSG00000188846.13 RPL14
ENSG00000168036.16 CTNNB1
ENSG00000182606.14 TRAK1
ENSG00000093183.13 SEC22C
ENSG00000008324.11 SS18L2
ENSG00000114857.17 NKTR
ENSG00000114853.13 ZBTB47
ENSG00000157119.11 KLHL40
ENSG00000010282.14 HHATL
ENSG00000181061.13 HIGD1A
ENSG00000144647.5 POMGNT2
ENSG00000163788.13 SNRK
ENSG00000011198.7 ABHD5
ENSG00000179152.19 TCAIM
ENSG00000163807.5 KIAA1143
ENSG00000169964.7 TMEM42
ENSG00000163812.13 ZDHHC3
ENSG00000075914.12 EXOSC7
ENSG00000163815.5 CLEC3B
ENSG00000144791.9 LIMD1
ENSG00000211456.10 SACM1L
ENSG00000163820.14 FYCO1
ENSG00000172215.5 CXCR6
ENSG00000163827.12 LRRC2
ENSG00000178038.16 ALS2CL
ENSG00000188086.13 PRSS45
ENSG00000226074.4 PRSS44
ENSG00000178055.11 PRSS42
ENSG00000160808.9 MYL3
ENSG00000160799.11 CCDC12
ENSG00000160796.16 NBEAL2
ENSG00000181555.20 SETD2
ENSG00000114648.11 KLHL18
ENSG00000076201.14 PTPN23
ENSG00000114650.18 SCAP
ENSG00000163832.15 ELP6
ENSG00000173473.10 SMARCC1
ENSG00000132153.14 DHX30
ENSG00000047849.21 MAP4
ENSG00000232112.3 TMA7
ENSG00000213689.11 TREX1
ENSG00000164054.15 SHISA5
ENSG00000114270.17 COL7A1
ENSG00000010256.10 UQCRC1
ENSG00000225697.12 SLC26A6
ENSG00000213672.7 NCKIPSD
ENSG00000068745.14 IP6K2
ENSG00000114302.15 PRKAR2A
ENSG00000178537.9 SLC25A20
ENSG00000177479.19 ARIH2
ENSG00000178467.17 P4HTM
ENSG00000178252.17 WDR6
ENSG00000178149.16 DALRD3
ENSG00000178057.14 NDUFAF3
ENSG00000178035.11 IMPDH2
ENSG00000198218.10 QRICH1
ENSG00000172053.17 QARS
ENSG00000172046.18 USP19
ENSG00000172037.13 LAMB2
ENSG00000177352.9 CCDC71
ENSG00000185909.14 KLHDC8B
ENSG00000114316.12 USP4
ENSG00000233276.3 GPX1
ENSG00000067560.10 RHOA
ENSG00000145022.4 TCTA
ENSG00000145020.15 AMT
ENSG00000145029.13 NICN1
ENSG00000173402.11 DAG1
ENSG00000164062.12 APEH
ENSG00000164068.15 RNF123
ENSG00000173540.12 GMPPB
ENSG00000176095.11 IP6K1
ENSG00000185614.4 FAM212A
ENSG00000182179.12 UBA7
ENSG00000164077.13 MON1A
ENSG00000004534.14 RBM6
ENSG00000003756.16 RBM5
ENSG00000001617.11 SEMA3F
ENSG00000188338.14 SLC38A3
ENSG00000114353.16 GNAI2
ENSG00000179564.3 LSMEM2
ENSG00000214706.10 IFRD2
ENSG00000243477.5 NAT6
ENSG00000114378.16 HYAL1
ENSG00000068001.13 HYAL2
ENSG00000114383.9 TUSC2
ENSG00000068028.17 RASSF1
ENSG00000114388.12 NPRL2
ENSG00000114395.10 CYB561D2
ENSG00000126062.3 TMEM115
ENSG00000088543.14 C3orf18
ENSG00000114737.15 CISH
ENSG00000114738.10 MAPKAPK3
ENSG00000145050.15 MANF
ENSG00000259956.1 RBM15B
ENSG00000145041.15 DCAF1
ENSG00000164081.12 TEX264
ENSG00000114767.6 RRP9
ENSG00000041880.14 PARP3
ENSG00000090097.21 PCBP4
ENSG00000114779.19 ABHD14B
ENSG00000248487.8 ABHD14A
ENSG00000243989.8 ACY1
ENSG00000162244.10 RPL29
ENSG00000164086.9 DUSP7
ENSG00000023330.14 ALAS1
ENSG00000247596.8 TWF2
ENSG00000164091.11 WDR82
ENSG00000163930.9 BAP1
ENSG00000010319.6 SEMA3G
ENSG00000114854.7 TNNC1
ENSG00000010322.15 NISCH
ENSG00000010327.10 STAB1
ENSG00000168268.10 NT5DC2
ENSG00000168273.7 SMIM4
ENSG00000163939.18 PBRM1
ENSG00000163938.16 GNL3
ENSG00000016864.18 GLT8D1
