gene_id gene_desc
ENSG00000198399.14 ITSN2
ENSG00000084676.15 NCOA1
ENSG00000115138.10 POMC
ENSG00000084733.10 RAB10
ENSG00000084754.10 HADHA
ENSG00000138029.13 HADHB
ENSG00000171303.6 KCNK3
ENSG00000213699.8 SLC35F6
ENSG00000084764.10 MAPRE3
ENSG00000119777.18 TMEM214
ENSG00000228474.5 OST4
ENSG00000138080.13 EMILIN1
ENSG00000138073.13 PREB
ENSG00000138074.14 SLC5A6
ENSG00000138085.16 ATRAID
ENSG00000084774.13 CAD
ENSG00000115204.14 MPV17
ENSG00000115207.13 GTF3C2
ENSG00000115211.15 EIF2B4
ENSG00000115234.10 SNX17
ENSG00000163795.13 ZNF513
ENSG00000115241.10 PPM1G
ENSG00000115216.13 NRBP1
ENSG00000157992.12 KRTCAP3
ENSG00000138002.14 IFT172
ENSG00000115226.9 FNDC4
ENSG00000243943.9 ZNF512
ENSG00000198522.13 GPN1
ENSG00000119760.15 SUPT7L
ENSG00000163798.13 SLC4A1AP
ENSG00000243147.7 MRPL33
ENSG00000158019.20 BRE
ENSG00000075426.11 FOSL2
ENSG00000213639.9 PPP1CB
ENSG00000163811.11 WDR43
ENSG00000119801.12 YPEL5
ENSG00000213626.11 LBH
ENSG00000162961.13 DPY30
ENSG00000119820.10 YIPF4
ENSG00000115760.13 BIRC6
ENSG00000119812.18 FAM98A
ENSG00000150938.9 CRIM1
ENSG00000008869.11 HEATR5B
ENSG00000218739.9 CEBPZOS
ENSG00000115816.14 CEBPZ
ENSG00000003509.15 NDUFAF7
ENSG00000119787.13 ATL2
ENSG00000213553.4 RPLP0P6
ENSG00000143891.16 GALM
ENSG00000115875.18 SRSF7
ENSG00000188010.12 MORN2
ENSG00000011566.14 MAP4K3
ENSG00000162878.12 PKDCC
ENSG00000143924.18 EML4
ENSG00000115944.14 COX7A2L
ENSG00000162882.14 HAAO
ENSG00000152518.7 ZFP36L2
ENSG00000138095.18 LRPPRC
ENSG00000138032.20 PPM1B
ENSG00000138079.13 SLC3A1
ENSG00000138078.15 PREPL
ENSG00000116016.13 EPAS1
ENSG00000119729.11 RHOQ
ENSG00000180398.11 MCFD2
ENSG00000068724.15 TTC7A
ENSG00000143933.16 CALM2
ENSG00000119888.10 EPCAM
ENSG00000116062.14 MSH6
ENSG00000138081.20 FBXO11
ENSG00000068912.13 ERLEC1
ENSG00000068878.14 PSME4
ENSG00000115306.15 SPTBN1
ENSG00000115310.17 RTN4
ENSG00000143947.13 RPS27A
ENSG00000085760.14 MTIF2
ENSG00000163001.11 CFAP36
ENSG00000275052.4 PPP4R3B
ENSG00000138035.14 PNPT1
ENSG00000115380.19 EFEMP1
ENSG00000226702.1 MIR217HG
ENSG00000115392.11 FANCL
ENSG00000237651.6 C2orf74
ENSG00000173209.22 AHSA2
ENSG00000115464.14 USP34
ENSG00000082898.16 XPO1
ENSG00000115484.14 CCT4
ENSG00000173163.10 COMMD1
ENSG00000170340.10 B3GNT2
ENSG00000014641.17 MDH1
ENSG00000169764.15 UGP2
ENSG00000143952.19 VPS54
ENSG00000197329.11 PELI1
ENSG00000119844.15 AFTPH
ENSG00000115902.10 SLC1A4
ENSG00000138069.16 RAB1A
ENSG00000138071.13 ACTR2
ENSG00000198369.9 SPRED2
ENSG00000143995.19 MEIS1
ENSG00000236780.5 LINC01829
ENSG00000115946.7 PNO1
ENSG00000221823.10 PPP3R1
ENSG00000198380.12 GFPT1
ENSG00000169599.12 NFU1
ENSG00000196975.15 ANXA4
ENSG00000124380.10 SNRNP27
ENSG00000169564.6 PCBP1
ENSG00000116001.15 TIA1
ENSG00000116005.11 PCYOX1
ENSG00000143977.13 SNRPG
ENSG00000035141.7 FAM136A
ENSG00000144043.11 TEX261
ENSG00000124357.12 NAGK
ENSG00000124370.10 MCEE
ENSG00000124383.8 MPHOSPH10
ENSG00000124374.8 PAIP2B
ENSG00000075292.18 ZNF638
ENSG00000116096.5 SPR
ENSG00000135631.16 RAB11FIP5
ENSG00000135632.11 SMYD5
ENSG00000135617.3 PRADC1
ENSG00000135624.15 CCT7
ENSG00000144034.14 TPRKB
ENSG00000114956.19 DGUOK
ENSG00000114978.17 MOB1A
ENSG00000065911.11 MTHFD2
ENSG00000204843.12 DCTN1
ENSG00000114993.16 RTKN
ENSG00000115274.14 INO80B
ENSG00000239779.6 WBP1
ENSG00000115275.11 MOGS
ENSG00000115282.19 TTC31
ENSG00000115307.16 AUP1
ENSG00000115317.11 HTRA2
ENSG00000115350.11 POLE4
ENSG00000115363.13 EVA1A
ENSG00000143954.12 REG3G
ENSG00000172023.7 REG1B
ENSG00000115386.5 REG1A
ENSG00000204787.8 REG1CP
ENSG00000172016.15 REG3A
ENSG00000163541.11 SUCLG1
ENSG00000034510.5 TMSB10
ENSG00000176407.17 KCMF1
ENSG00000152291.13 TGOLN2
ENSG00000042445.13 RETSAT
ENSG00000042493.15 CAPG
ENSG00000168906.12 MAT2A
ENSG00000115486.11 GGCX
ENSG00000118640.10 VAMP8
ENSG00000168899.4 VAMP5
ENSG00000168894.9 RNF181
ENSG00000168890.13 TMEM150A
ENSG00000168883.19 USP39
ENSG00000168887.10 C2orf68
ENSG00000132300.18 PTCD3
ENSG00000132305.20 IMMT
ENSG00000132313.14 MRPL35
ENSG00000115548.16 KDM3A
ENSG00000115561.15 CHMP3
ENSG00000239305.6 RNF103
ENSG00000153561.12 RMND5A
ENSG00000266931.1 RP11-1252D15.1
ENSG00000172086.7 KRCC1
ENSG00000144115.16 THNSL2
ENSG00000172071.11 EIF2AK3
ENSG00000153574.8 RPIA
ENSG00000211592.8 IGKC
ENSG00000211593.2 IGKJ5
ENSG00000211594.2 IGKJ4
ENSG00000211595.2 IGKJ3
ENSG00000211596.3 IGKJ2
ENSG00000211597.2 IGKJ1
ENSG00000211598.2 IGKV4-1
ENSG00000243466.1 IGKV1-5
ENSG00000241351.3 IGKV3-11
ENSG00000239951.1 IGKV3-20
ENSG00000144029.11 MRPS5
ENSG00000144026.11 ZNF514
ENSG00000155066.15 PROM2
ENSG00000115042.9 FAHD2A
ENSG00000232931.5 LINC00342
ENSG00000084090.13 STARD7
ENSG00000135956.8 TMEM127
ENSG00000144021.2 CIAO1
ENSG00000144028.14 SNRNP200
ENSG00000163121.9 NEURL3
ENSG00000196843.15 ARID5A
ENSG00000114982.17 KANSL3
ENSG00000114988.11 LMAN2L
ENSG00000168763.15 CNNM3
ENSG00000168758.10 SEMA4C
ENSG00000135940.6 COX5B
ENSG00000115073.7 ACTR1B
ENSG00000075568.16 TMEM131
ENSG00000183513.8 COA5
ENSG00000115446.11 UNC50
ENSG00000071073.12 MGAT4A
ENSG00000158411.11 MITD1
ENSG00000185414.19 MRPL30
ENSG00000158417.10 EIF5B
ENSG00000135945.9 REV1
ENSG00000170485.16 NPAS2
ENSG00000071082.10 RPL31
ENSG00000204634.12 TBC1D8
ENSG00000158435.7 CNOT11
ENSG00000163162.8 RNF149
ENSG00000071054.16 MAP4K4
ENSG00000115594.11 IL1R1
ENSG00000135953.10 MFSD9
ENSG00000135972.8 MRPS9
ENSG00000071051.13 NCK2
ENSG00000153201.15 RANBP2
ENSG00000186522.14 SEPT10
ENSG00000153208.16 MERTK
ENSG00000153214.9 TMEM87B
ENSG00000144136.10 SLC20A1
ENSG00000125637.15 PSD4
ENSG00000115084.13 SLC35F5
ENSG00000115091.11 ACTR3
ENSG00000235026.5 DPP10-AS1
ENSG00000088205.12 DDX18
ENSG00000125633.10 CCDC93
ENSG00000125629.14 INSIG2
ENSG00000115107.19 STEAP3
ENSG00000155368.16 DBI
ENSG00000171227.6 TMEM37
ENSG00000080293.9 SCTR
ENSG00000231013.1 AC013275.2
ENSG00000115109.13 EPB41L5
ENSG00000226479.3 TMEM185B
ENSG00000144118.13 RALB
ENSG00000163083.5 INHBB
ENSG00000074054.17 CLASP1
ENSG00000155438.11 NIFK
ENSG00000211460.11 TSN
ENSG00000136732.14 GYPC
ENSG00000136717.14 BIN1
ENSG00000163161.12 ERCC3
ENSG00000163166.14 IWS1
ENSG00000144233.9 AMMECR1L
ENSG00000136731.12 UGGT1
ENSG00000136720.6 HS6ST1
ENSG00000136699.19 SMPD4
ENSG00000152082.13 MZT2B
ENSG00000136710.9 CCDC115
ENSG00000136718.9 IMP4
ENSG00000072135.12 PTPN18
ENSG00000136002.18 ARHGEF4
ENSG00000152102.17 FAM168B
ENSG00000115762.16 PLEKHB2
ENSG00000173272.15 MZT2A
ENSG00000152117.17 AC093838.4
ENSG00000152127.8 MGAT5
ENSG00000152128.13 TMEM163
ENSG00000082258.12 CCNT2
ENSG00000115839.17 RAB3GAP1
ENSG00000144224.16 UBXN4
ENSG00000115866.10 DARS
ENSG00000121966.6 CXCR4
ENSG00000150540.13 HNMT
ENSG00000168288.12 MMADHC
ENSG00000123609.10 NMI
ENSG00000157827.19 FMNL2
ENSG00000196504.15 PRPF40A
ENSG00000153234.13 NR4A2
ENSG00000144283.21 PKP4
ENSG00000115183.14 TANC1
ENSG00000136536.14 MARCH7
ENSG00000241399.6 CD302
ENSG00000153250.19 RBMS1
ENSG00000115233.11 PSMD14
ENSG00000115263.14 GCG
ENSG00000115271.10 GCA
ENSG00000115290.9 GRB14
ENSG00000082438.15 COBLL1
ENSG00000115339.13 GALNT3
ENSG00000198648.10 STK39
ENSG00000163072.15 NOSTRIN
ENSG00000152254.10 G6PC2
ENSG00000138398.15 PPIG
ENSG00000138385.15 SSB
ENSG00000138382.14 METTL5
ENSG00000115806.12 GORASP2
ENSG00000198586.13 TLK1
ENSG00000233762.3 AC007969.5
ENSG00000071967.11 CYBRD1
ENSG00000077380.15 DYNC1I2
ENSG00000128708.12 HAT1
ENSG00000091409.14 ITGA6
ENSG00000172845.14 SP3
ENSG00000138430.15 OLA1
ENSG00000138433.15 CIR1
ENSG00000235655.3 H3F3AP4
ENSG00000115966.16 ATF2
ENSG00000154518.9 ATP5G3
ENSG00000218175.2 AC016739.2
ENSG00000128654.13 MTX2
ENSG00000170144.20 HNRNPA3
ENSG00000116044.15 NFE2L2
ENSG00000180228.12 PRKRA
ENSG00000163510.13 CWC22
ENSG00000170035.15 UBE2E3
ENSG00000138434.16 SSFA2
ENSG00000077232.17 DNAJC10
ENSG00000061676.14 NCKAP1
ENSG00000065548.17 ZC3H15
ENSG00000138448.11 ITGAV
ENSG00000003436.15 TFPI
ENSG00000168542.14 COL3A1
ENSG00000115368.9 WDR75
ENSG00000138449.10 SLC40A1
ENSG00000138381.9 ASNSD1
ENSG00000128699.13 ORMDL1
ENSG00000198130.15 HIBCH
ENSG00000151689.12 INPP1
ENSG00000138386.16 NAB1
ENSG00000115419.12 GLS
ENSG00000115415.18 STAT1
ENSG00000128641.18 MYO1B
ENSG00000168497.4 SDPR
ENSG00000115524.15 SF3B1
ENSG00000115520.8 COQ10B
ENSG00000144381.16 HSPD1
ENSG00000115541.10 HSPE1
ENSG00000162972.10 MAIP1
ENSG00000196141.13 SPATS2L
ENSG00000155729.12 KCTD18
ENSG00000138356.13 AOX1
ENSG00000082153.17 BZW1
ENSG00000013441.15 CLK1
ENSG00000240344.8 PPIL3
ENSG00000196290.14 NIF3L1
ENSG00000119013.8 NDUFB3
ENSG00000003402.19 CFLAR
ENSG00000115993.12 TRAK2
ENSG00000082146.12 STRADB
ENSG00000116030.16 SUMO1
ENSG00000055044.10 NOP58
ENSG00000204196.5 RPL12P16
ENSG00000114942.13 EEF1B2
ENSG00000118246.13 FASTKD2
ENSG00000163249.11 CCNYL1
ENSG00000163251.3 FZD5
ENSG00000138413.13 IDH1
ENSG00000115020.16 PIKFYVE
ENSG00000197713.14 RPE
ENSG00000115361.7 ACADL
ENSG00000115365.11 LANCL1
ENSG00000230076.1 RPL10P6
ENSG00000138363.14 ATIC
ENSG00000115414.18 FN1
ENSG00000079246.15 XRCC5
ENSG00000197756.9 RPL37A
ENSG00000115457.9 IGFBP2
ENSG00000115461.4 IGFBP5
ENSG00000079308.16 TNS1
ENSG00000163466.15 ARPC2
ENSG00000127837.9 AAMP
ENSG00000127838.13 PNKD
ENSG00000135926.14 TMBIM1
ENSG00000018280.16 SLC11A1
ENSG00000144579.7 CTDSP1
ENSG00000127831.10 VIL1
ENSG00000144580.13 CNOT9
ENSG00000074582.12 BCS1L
ENSG00000163481.7 RNF25
ENSG00000163482.11 STK36
ENSG00000135929.8 CYP27A1
ENSG00000163499.11 CRYBA2
ENSG00000115649.15 CNPPD1
ENSG00000144567.10 FAM134A
ENSG00000158552.12 ZFAND2B
ENSG00000115657.12 ABCB6
ENSG00000198925.10 ATG9A
ENSG00000163516.13 ANKZF1
ENSG00000115661.13 STK16
ENSG00000127824.13 TUBA4A
ENSG00000135924.15 DNAJB2
ENSG00000054356.13 PTPRN
ENSG00000123992.18 DNPEP
ENSG00000175084.11 DES
ENSG00000144591.18 GMPPA
ENSG00000123989.13 CHPF
ENSG00000188760.10 TMEM198
ENSG00000124006.14 OBSL1
ENSG00000123999.4 INHA
ENSG00000144589.21 STK11IP
ENSG00000116120.9 FARSB
ENSG00000152049.6 KCNE4
ENSG00000171951.4 SCG2
ENSG00000085449.14 WDFY1
ENSG00000135900.3 MRPL44
ENSG00000168958.19 MFF
ENSG00000173744.17 AGFG1
ENSG00000153827.13 TRIP12
ENSG00000067066.16 SP100
ENSG00000135932.10 CAB39
ENSG00000135916.15 ITM2C
ENSG00000204128.5 C2orf72
ENSG00000173692.12 PSMD1
ENSG00000237039.1 AC018738.2
ENSG00000156966.6 B3GNT7
ENSG00000115053.15 NCL
ENSG00000187514.16 PTMA
ENSG00000277986.1 U4
ENSG00000144524.17 COPS7B
ENSG00000135930.13 EIF4E2
ENSG00000204120.14 GIGYF2
ENSG00000085978.21 ATG16L1
ENSG00000085982.13 USP40
ENSG00000130147.15 SH3BP4
ENSG00000144476.5 ACKR3
ENSG00000198612.10 COPS8
ENSG00000163359.15 COL6A3
ENSG00000115648.13 MLPH
ENSG00000124839.12 RAB17
ENSG00000124831.18 LRRFIP1
ENSG00000132329.10 RAMP1
ENSG00000184182.18 UBE2F
ENSG00000132330.16 SCLY
ENSG00000132323.8 ILKAP
ENSG00000144485.10 HES6
ENSG00000130414.11 NDUFA10
ENSG00000172428.10 COPS9
ENSG00000063660.8 GPC1
ENSG00000142327.12 RNPEPL1
ENSG00000142330.19 CAPN10
ENSG00000185176.12 AQP12B
ENSG00000219159.4 AC011298.2
ENSG00000184945.13 AQP12A
ENSG00000130294.15 KIF1A
ENSG00000115685.14 PPP1R7
ENSG00000115677.16 HDLBP
ENSG00000168385.17 SEPT2
ENSG00000223374.1 AC005104.3
ENSG00000115694.14 STK25
ENSG00000176720.4 BOK
ENSG00000176946.11 THAP4
ENSG00000168397.16 ATG4B
ENSG00000168395.15 ING5
ENSG00000235351.1 AC114730.11
ENSG00000180902.17 D2HGDH
ENSG00000233806.7 LINC01237
ENSG00000216921.7 AC131097.4
ENSG00000237940.3 LINC01238
ENSG00000113851.14 CRBN
ENSG00000271870.1 RP11-97C16.1
ENSG00000134107.4 BHLHE40
ENSG00000134108.12 ARL8B
ENSG00000134109.10 EDEM1
ENSG00000168137.15 SETD5
ENSG00000163719.19 MTMR14
ENSG00000134072.10 CAMK1
ENSG00000171148.13 TADA3
ENSG00000241553.12 ARPC4
ENSG00000214021.15 TTLL3
ENSG00000156990.14 RPUSD3
ENSG00000187288.10 CIDEC
ENSG00000171135.13 JAGN1
ENSG00000163701.18 IL17RE
ENSG00000163702.18 IL17RC
ENSG00000163703.17 CRELD1
ENSG00000125037.12 EMC3
ENSG00000254999.3 BRK1
ENSG00000134086.7 VHL
ENSG00000157014.10 TATDN2
ENSG00000157020.17 SEC13
ENSG00000144560.14 VGLL4
ENSG00000075975.15 MKRN2
ENSG00000132155.11 RAF1
ENSG00000144713.12 RPL32
ENSG00000144711.13 IQSEC1
ENSG00000132182.11 NUP210
ENSG00000163517.14 HDAC11
ENSG00000163520.13 FBLN2
ENSG00000170876.7 TMEM43
ENSG00000154767.14 XPC
ENSG00000170860.3 LSM3
ENSG00000154781.15 CCDC174
ENSG00000225733.5 FGD5-AS1
ENSG00000177463.15 NR2C2
ENSG00000131368.7 MRPS25
ENSG00000131375.9 CAPN7
ENSG00000224660.1 SH3BP5-AS1
ENSG00000131373.14 HACL1
ENSG00000169814.12 BTD
ENSG00000206560.11 ANKRD28
ENSG00000182568.16 SATB1
ENSG00000144566.10 RAB5A
ENSG00000114166.7 KAT2B
ENSG00000170142.11 UBE2E1
ENSG00000174748.18 RPL15
ENSG00000174738.12 NR1D2
ENSG00000077097.15 TOP2B
ENSG00000151092.16 NGLY1
ENSG00000151093.7 OXSM
ENSG00000163512.13 AZI2
ENSG00000163513.17 TGFBR2
ENSG00000163527.9 STT3B
ENSG00000152642.10 GPD1L
ENSG00000170293.8 CMTM8
ENSG00000153551.13 CMTM7
ENSG00000091317.7 CMTM6
ENSG00000144635.8 DYNC1LI1
ENSG00000170266.15 GLB1
ENSG00000170275.14 CRTAP
ENSG00000153560.11 UBP1
ENSG00000170248.13 PDCD6IP
ENSG00000076242.14 MLH1
ENSG00000093167.17 LRRFIP2
ENSG00000144674.16 GOLGA4
ENSG00000144677.14 CTDSPL
ENSG00000060971.17 ACAA1
ENSG00000172936.12 MYD88
ENSG00000172939.8 OXSR1
ENSG00000114745.13 GORASP1
ENSG00000144655.14 CSRNP1
ENSG00000144659.10 SLC25A38
ENSG00000168028.13 RPSA
ENSG00000114784.3 EIF1B
ENSG00000168032.8 ENTPD3
ENSG00000188846.13 RPL14
ENSG00000168036.16 CTNNB1
ENSG00000093183.13 SEC22C
ENSG00000008324.11 SS18L2
ENSG00000114857.17 NKTR
ENSG00000114853.13 ZBTB47
ENSG00000181061.13 HIGD1A
ENSG00000182983.14 ZNF662
ENSG00000144647.5 POMGNT2
ENSG00000163788.13 SNRK
ENSG00000011198.7 ABHD5
ENSG00000169964.7 TMEM42
ENSG00000075914.12 EXOSC7
ENSG00000163814.7 CDCP1
ENSG00000211456.10 SACM1L
ENSG00000163820.14 FYCO1
ENSG00000012223.12 LTF
ENSG00000178038.16 ALS2CL
ENSG00000160799.11 CCDC12
ENSG00000160796.16 NBEAL2
ENSG00000181555.20 SETD2
ENSG00000076201.14 PTPN23
ENSG00000114650.18 SCAP
ENSG00000173473.10 SMARCC1
ENSG00000132153.14 DHX30
ENSG00000047849.21 MAP4
ENSG00000164050.12 PLXNB1
ENSG00000232112.3 TMA7
ENSG00000213689.11 TREX1
ENSG00000164054.15 SHISA5
ENSG00000010256.10 UQCRC1
ENSG00000225697.12 SLC26A6
ENSG00000213672.7 NCKIPSD
ENSG00000068745.14 IP6K2
ENSG00000114302.15 PRKAR2A
ENSG00000178537.9 SLC25A20
ENSG00000177479.19 ARIH2
ENSG00000178467.17 P4HTM
ENSG00000178252.17 WDR6
ENSG00000178149.16 DALRD3
ENSG00000178057.14 NDUFAF3
ENSG00000178035.11 IMPDH2
ENSG00000198218.10 QRICH1
ENSG00000172053.17 QARS
ENSG00000172046.18 USP19
ENSG00000172037.13 LAMB2
ENSG00000177352.9 CCDC71
ENSG00000185909.14 KLHDC8B
ENSG00000114316.12 USP4
ENSG00000233276.3 GPX1
ENSG00000067560.10 RHOA
ENSG00000145022.4 TCTA
ENSG00000145020.15 AMT
ENSG00000145029.13 NICN1
ENSG00000173402.11 DAG1
ENSG00000164062.12 APEH
ENSG00000173531.15 MST1
ENSG00000173540.12 GMPPB
ENSG00000176095.11 IP6K1
ENSG00000182179.12 UBA7
ENSG00000004534.14 RBM6
ENSG00000003756.16 RBM5
ENSG00000188338.14 SLC38A3
ENSG00000114353.16 GNAI2
ENSG00000012171.19 SEMA3B
ENSG00000214706.10 IFRD2
ENSG00000243477.5 NAT6
ENSG00000068001.13 HYAL2
ENSG00000114383.9 TUSC2
ENSG00000068028.17 RASSF1
ENSG00000114388.12 NPRL2
ENSG00000114395.10 CYB561D2
ENSG00000126062.3 TMEM115
ENSG00000114737.15 CISH
ENSG00000114738.10 MAPKAPK3
ENSG00000145050.15 MANF
ENSG00000259956.1 RBM15B
ENSG00000145041.15 DCAF1
ENSG00000164081.12 TEX264
ENSG00000114767.6 RRP9
ENSG00000090097.21 PCBP4
ENSG00000114779.19 ABHD14B
ENSG00000248487.8 ABHD14A
ENSG00000243989.8 ACY1
ENSG00000162244.10 RPL29
ENSG00000023330.14 ALAS1
ENSG00000247596.8 TWF2
ENSG00000164088.17 PPM1M
ENSG00000164091.11 WDR82
ENSG00000163930.9 BAP1
ENSG00000010322.15 NISCH
ENSG00000010327.10 STAB1
ENSG00000168268.10 NT5DC2
ENSG00000163938.16 GNL3
ENSG00000016864.18 GLT8D1
ENSG00000114902.13 SPCS1
ENSG00000055955.15 ITIH4
ENSG00000272573.5 MUSTN1
ENSG00000213533.11 TMEM110
ENSG00000163933.9 RFT1
ENSG00000163932.13 PRKCD
ENSG00000163931.15 TKT
ENSG00000016391.10 CHDH
ENSG00000056736.9 IL17RB
ENSG00000113811.10 SELENOK
ENSG00000163946.13 FAM208A
ENSG00000163947.11 ARHGEF3
ENSG00000157500.10 APPL1
ENSG00000168374.10 ARF4
ENSG00000136068.14 FLNB
ENSG00000168291.12 PDHB
ENSG00000168309.16 FAM107A
ENSG00000163634.11 THOC7
ENSG00000163635.17 ATXN7
ENSG00000163636.10 PSMD6
ENSG00000243410.1 PSMD6-AS1
ENSG00000151276.23 MAGI1
ENSG00000144749.13 LRIG1
ENSG00000172340.14 SUCLG2
ENSG00000163378.13 EOGT
ENSG00000144747.15 TMF1
ENSG00000144744.16 UBA3
ENSG00000144746.6 ARL6IP5
ENSG00000163605.14 PPP4R2
ENSG00000114480.12 GBE1
ENSG00000083937.8 CHMP2B
ENSG00000163320.10 CGGBP1
ENSG00000080822.16 CLDND1
ENSG00000168386.18 FILIP1L
ENSG00000036054.12 TBC1D23
ENSG00000154174.7 TOMM70
ENSG00000181458.10 TMEM45A
ENSG00000114354.13 TFG
ENSG00000138468.15 SENP7
ENSG00000174173.6 TRMT10C
ENSG00000081154.11 PCNP
ENSG00000242299.1 RP11-234A1.1
ENSG00000114391.12 RPL24
ENSG00000144802.11 NFKBIZ
ENSG00000170017.12 ALCAM
ENSG00000196776.14 CD47
ENSG00000114446.4 IFT57
ENSG00000138472.10 GUCA1C
ENSG00000144827.8 ABHD10
ENSG00000114529.12 C3orf52
ENSG00000261488.1 RP11-757F18.5
ENSG00000144848.10 ATG3
ENSG00000091986.15 CCDC80
ENSG00000163608.14 NEPRO
ENSG00000121579.12 NAA50
ENSG00000114573.9 ATP6V1A
ENSG00000178075.19 GRAMD1C
ENSG00000176142.12 TMEM39A
ENSG00000163389.10 POGLUT1
ENSG00000113845.9 TIMMDC1
ENSG00000138495.6 COX17
ENSG00000183833.16 MAATS1
ENSG00000163430.11 FSTL1
ENSG00000065518.7 NDUFB4
ENSG00000113924.11 HGD
ENSG00000180353.10 HCLS1
ENSG00000173230.15 GOLGB1
ENSG00000173226.16 IQCB1
ENSG00000160124.9 CCDC58
ENSG00000114023.15 FAM162A
ENSG00000138496.16 PARP9
ENSG00000163840.9 DTX3L
ENSG00000173193.13 PARP14
ENSG00000138463.8 DIRC2
ENSG00000065485.19 PDIA5
ENSG00000206527.9 HACD2
ENSG00000175455.14 CCDC14
ENSG00000082781.11 ITGB5
ENSG00000173706.12 HEG1
ENSG00000114520.10 SNX4
ENSG00000114544.16 SLC41A3
ENSG00000144908.13 ALDH1L1
ENSG00000163884.3 KLF15
ENSG00000070476.14 ZXDC
ENSG00000114554.11 PLXNA1
ENSG00000163870.14 TPRA1
ENSG00000114631.10 PODXL2
ENSG00000114626.17 ABTB1
ENSG00000058262.9 SEC61A1
ENSG00000175792.11 RUVBL1
ENSG00000132394.10 EEFSEC
ENSG00000179348.11 GATA2
ENSG00000163902.11 RPN1
ENSG00000075785.12 RAB7A
ENSG00000177646.18 ACAD9
ENSG00000240682.9 ISY1
ENSG00000169714.16 CNBP
ENSG00000181789.14 COPG1
ENSG00000183624.13 HMCES
ENSG00000184897.5 H1FX
ENSG00000129071.9 MBD4
ENSG00000163913.11 IFT122
ENSG00000004399.12 PLXND1
ENSG00000203644.3 RP11-332M2.1
ENSG00000017260.19 ATP2C1
ENSG00000198585.11 NUDT16
ENSG00000114686.8 MRPL3
ENSG00000240303.7 ACAD11
ENSG00000081307.12 UBA5
ENSG00000113971.19 NPHP3
ENSG00000091527.15 CDV3
ENSG00000144867.11 SRPRB
ENSG00000174640.12 SLCO2A1
ENSG00000163785.12 RYK
ENSG00000114019.14 AMOTL2
ENSG00000129055.12 ANAPC13
ENSG00000158092.6 NCK1
ENSG00000114107.8 CEP70
ENSG00000158234.12 FAIM
ENSG00000051382.8 PIK3CB
ENSG00000175110.11 MRPS22
ENSG00000184432.9 COPB2
ENSG00000114115.9 RBP1
ENSG00000114120.11 SLC25A36
ENSG00000175093.4 SPSB4
ENSG00000114125.13 RNF7
ENSG00000069849.10 ATP1B3
ENSG00000163714.17 U2SURP
ENSG00000152952.11 PLOD2
ENSG00000114698.14 PLSCR4
ENSG00000188313.12 PLSCR1
ENSG00000153002.11 CPB1
ENSG00000240521.1 RP11-680B3.2
ENSG00000163751.3 CPA3
ENSG00000163754.17 GYG1
ENSG00000047457.13 CP
ENSG00000169908.11 TM4SF1
ENSG00000169903.6 TM4SF4
ENSG00000018408.14 WWTR1
ENSG00000082996.19 RNF13
ENSG00000070087.13 PFN2
ENSG00000120742.10 SERP1
ENSG00000144895.11 EIF2A
ENSG00000198843.12 SELENOT
ENSG00000181788.3 SIAH2
ENSG00000114771.13 AADAC
ENSG00000152601.17 MBNL1
ENSG00000169359.13 SLC33A1
ENSG00000163655.15 GMPS
ENSG00000272990.1 RP11-305K5.1
ENSG00000114850.6 SSR3
ENSG00000163660.11 CCNL1
ENSG00000163661.3 PTX3
ENSG00000168827.14 GFM1
ENSG00000079257.7 LXN
ENSG00000118849.9 RARRES1
ENSG00000118855.18 MFSD1
ENSG00000068885.14 IFT80
ENSG00000186432.8 KPNA4
ENSG00000179674.3 ARL14
ENSG00000169251.12 NMD3
ENSG00000114204.14 SERPINI2
ENSG00000114209.14 PDCD10
ENSG00000163536.12 SERPINI1
ENSG00000173905.8 GOLIM4
ENSG00000085276.17 MECOM
ENSG00000008952.16 SEC62
ENSG00000163584.17 RPL22L1
ENSG00000075420.12 FNDC3B
ENSG00000121858.10 TNFSF10
ENSG00000177565.16 TBL1XR1
ENSG00000171109.18 MFN1
ENSG00000136518.16 ACTL6A
ENSG00000136522.13 MRPL47
ENSG00000136521.12 NDUFB5
ENSG00000163728.10 TTC14
ENSG00000114416.17 FXR1
ENSG00000205981.6 DNAJC19
ENSG00000058063.15 ATP11B
ENSG00000078070.12 MCCC1
ENSG00000114796.15 KLHL24
ENSG00000175193.13 PARL
ENSG00000145191.12 EIF2B5
ENSG00000161202.17 DVL3
ENSG00000161203.13 AP2M1
ENSG00000161204.11 ABCF3
ENSG00000145198.14 VWA5B2
ENSG00000214160.9 ALG3
ENSG00000145194.17 ECE2
ENSG00000163888.3 CAMK2N2
ENSG00000175166.16 PSMD2
ENSG00000114867.20 EIF4G1
ENSG00000163882.9 POLR2H
ENSG00000090539.15 CHRD
ENSG00000182580.2 EPHB3
ENSG00000177383.4 MAGEF1
ENSG00000229638.1 RPL4P4
ENSG00000136527.17 TRA2B
ENSG00000244405.7 ETV5
ENSG00000090520.11 DNAJB11
ENSG00000156976.16 EIF4A2
ENSG00000200320.1 SNORA63
ENSG00000263776.1 SNORA4
ENSG00000157005.3 SST
ENSG00000113916.17 BCL6
ENSG00000163347.5 CLDN1
ENSG00000152492.13 CCDC50
ENSG00000198836.8 OPA1
ENSG00000114315.3 HES1
